Date,Carrier,Type,Departure Airport,Departure City,Destination Airport,Destination City,dep_lat,dep_lon,dest_lat,dest_lon,Full Route,pair_key,tilt
2025-03-26,GlobalX,A320,Minneapolis/St Paul Intl (KMSP),"Minneapolis, MN",Valley Intl (KHRL),"Harlingen, TX",44.8850593,-93.2144354,26.2234764,-97.6623631,,Minneapolis/St Paul Intl (KMSP)|Valley Intl (KHRL),-90
2025-03-26,GlobalX,A320,Alexandria Intl (KAEX),"Alexandria, LA",Richmond Intl (KRIC),"Richmond, VA",31.3274006,-92.5451921,37.5105562,-77.3266991,,Alexandria Intl (KAEX)|Richmond Intl (KRIC),90
2025-03-26,GlobalX,A320,Valley Intl (KHRL),"Harlingen, TX",Alexandria Intl (KAEX),"Alexandria, LA",26.2234764,-97.6623631,31.3274006,-92.5451921,,Alexandria Intl (KAEX)|Valley Intl (KHRL),90
2025-03-26,GlobalX,A320,Richmond Intl (KRIC),"Richmond, VA",Eppley Airfield (KOMA),"Omaha, NE",37.5105562,-77.3266991,41.3014753,-95.8945207,,Eppley Airfield (KOMA)|Richmond Intl (KRIC),-90
2025-03-26,Eastern Air Express,B738,Alexandria Intl (KAEX),"Alexandria, LA",Phoenix-Mesa Gateway (KIWA),"Phoenix, AZ",31.3274006,-92.5451921,33.3089787,-111.6559353,,Alexandria Intl (KAEX)|Phoenix-Mesa Gateway (KIWA),-90
2025-03-26,Eastern Air Express,B738,Phoenix-Mesa Gateway (KIWA),"Phoenix, AZ",El Paso Intl (KELP),"El Paso, TX",33.3089787,-111.6559353,31.8058228,-106.3705379,,El Paso Intl (KELP)|Phoenix-Mesa Gateway (KIWA),90
2025-03-26,Eastern Air Express,B738,El Paso Intl (KELP),"El Paso, TX",Alexandria Intl (KAEX),"Alexandria, LA",31.8058228,-106.3705379,31.3274006,-92.5451921,,Alexandria Intl (KAEX)|El Paso Intl (KELP),90
2025-03-26,Eastern Air Express,B737,Albuquerque Intl Sunport (KABQ),"Albuquerque, NM",San Antonio Intl (KSAT),"San Antonio, TX",35.0405314,-106.6097996,29.5331282,-98.4705422,,Albuquerque Intl Sunport (KABQ)|San Antonio Intl (KSAT),90
2025-03-26,Eastern Air Express,B737,San Antonio Intl (KSAT),"San Antonio, TX",Miami Intl (KMIA),"Miami, FL",29.5331282,-98.4705422,25.7923496,-80.2823059,,Miami Intl (KMIA)|San Antonio Intl (KSAT),90
2025-03-26,Eastern Air Express,B737,Miami Intl (KMIA),"Miami, FL",Albuquerque Intl Sunport (KABQ),"Albuquerque, NM",25.7923496,-80.2823059,35.0405314,-106.6097996,,Albuquerque Intl Sunport (KABQ)|Miami Intl (KMIA),-90
2025-03-25,GlobalX,A321,Kansas City Intl (KMCI),"Kansas City, MO",Denver Intl (KDEN),"Denver, CO",39.3014091,-94.7104536,39.8563486,-104.6764061,,Denver Intl (KDEN)|Kansas City Intl (KMCI),-90
2025-03-25,GlobalX,A321,Denver Intl (KDEN),"Denver, CO",Valley Intl (KHRL),"Harlingen, TX",39.8563486,-104.6764061,26.2234764,-97.6623631,,Denver Intl (KDEN)|Valley Intl (KHRL),90
2025-03-25,GlobalX,A321,Alexandria Intl (KAEX),"Alexandria, LA",Gary/Chicago Intl (KGYY),"Gary, IN",31.3274006,-92.5451921,41.6177392,-87.408428,,Alexandria Intl (KAEX)|Gary/Chicago Intl (KGYY),90
2025-03-25,GlobalX,A321,Valley Intl (KHRL),"Harlingen, TX",Alexandria Intl (KAEX),"Alexandria, LA",26.2234764,-97.6623631,31.3274006,-92.5451921,,Alexandria Intl (KAEX)|Valley Intl (KHRL),90
2025-03-25,GlobalX,A321,Gary/Chicago Intl (KGYY),"Gary, IN",Kansas City Intl (KMCI),"Kansas City, MO",41.6177392,-87.408428,39.3014091,-94.7104536,,Gary/Chicago Intl (KGYY)|Kansas City Intl (KMCI),-90
2025-03-25,GlobalX,A320,Harry Reid Intl (KLAS),"Las Vegas, NV",San Diego Intl (KSAN),"San Diego, CA",36.0830907,-115.1482238,32.7328907,-117.1897122,,Harry Reid Intl (KLAS)|San Diego Intl (KSAN),-90
2025-03-25,GlobalX,A320,San Diego Intl (KSAN),"San Diego, CA",Phoenix-Mesa Gateway (KIWA),"Phoenix, AZ",32.7328907,-117.1897122,33.3089787,-111.6559353,,Phoenix-Mesa Gateway (KIWA)|San Diego Intl (KSAN),90
2025-03-25,GlobalX,A320,Phoenix-Mesa Gateway (KIWA),"Phoenix, AZ",Denver Intl (KDEN),"Denver, CO",33.3089787,-111.6559353,39.8563486,-104.6764061,,Denver Intl (KDEN)|Phoenix-Mesa Gateway (KIWA),90
2025-03-25,GlobalX,A320,Denver Intl (KDEN),"Denver, CO",Harry Reid Intl (KLAS),"Las Vegas, NV",39.8563486,-104.6764061,36.0830907,-115.1482238,,Denver Intl (KDEN)|Harry Reid Intl (KLAS),-90
2025-03-25,GlobalX,A320,Alexandria Intl (KAEX),"Alexandria, LA",Valley Intl (KHRL),"Harlingen, TX",31.3274006,-92.5451921,26.2234764,-97.6623631,,Alexandria Intl (KAEX)|Valley Intl (KHRL),-90
2025-03-25,GlobalX,A320,Valley Intl (KHRL),"Harlingen, TX",Eugene F Kranz Toledo Express (KTOL),"Toledo, OH",26.2234764,-97.6623631,41.5892503,-83.8037492999999,,Eugene F Kranz Toledo Express (KTOL)|Valley Intl (KHRL),90
2025-03-25,GlobalX,A320,Eugene F Kranz Toledo Express (KTOL),"Toledo, OH",Alexandria Intl (KAEX),"Alexandria, LA",41.5892503,-83.8037492999999,31.3274006,-92.5451921,,Alexandria Intl (KAEX)|Eugene F Kranz Toledo Express (KTOL),-90
2025-03-25,GlobalX,A320,El Paso Intl (KELP),"El Paso, TX",Alexandria Intl (KAEX),"Alexandria, LA",31.8058228,-106.3705379,31.3274006,-92.5451921,,Alexandria Intl (KAEX)|El Paso Intl (KELP),90
2025-03-25,GlobalX,A320,Alexandria Intl (KAEX),"Alexandria, LA",El Paso Intl (KELP),"El Paso, TX",31.3274006,-92.5451921,31.8058228,-106.3705379,,Alexandria Intl (KAEX)|El Paso Intl (KELP),-90
2025-03-25,GlobalX,A320,Laurence G Hanscom Fld (KBED),"Bedford, MA",Harrisburg Intl (KMDT),"Harrisburg, PA",42.4615318,-71.2913117,40.1928753,-76.7538275,,Harrisburg Intl (KMDT)|Laurence G Hanscom Fld (KBED),-90
2025-03-25,GlobalX,A320,Harrisburg Intl (KMDT),"Harrisburg, PA",San Antonio Intl (KSAT),"San Antonio, TX",40.1928753,-76.7538275,29.5331282,-98.4705422,,Harrisburg Intl (KMDT)|San Antonio Intl (KSAT),-90
2025-03-25,GlobalX,A320,Valley Intl (KHRL),"Harlingen, TX",Laurence G Hanscom Fld (KBED),"Bedford, MA",26.2234764,-97.6623631,42.4615318,-71.2913117,,Laurence G Hanscom Fld (KBED)|Valley Intl (KHRL),90
2025-03-25,GlobalX,A320,San Antonio Intl (KSAT),"San Antonio, TX",Valley Intl (KHRL),"Harlingen, TX",29.5331282,-98.4705422,26.2234764,-97.6623631,,San Antonio Intl (KSAT)|Valley Intl (KHRL),90
2025-03-25,Eastern Air Express,B737,Miami Intl (KMIA),"Miami, FL",Jacksonville Intl (KJAX),"Jacksonville, FL",25.7923496,-80.2823059,30.4943308,-81.6871496999999,,Jacksonville Intl (KJAX)|Miami Intl (KMIA),-90
2025-03-25,Eastern Air Express,B737,Jacksonville Intl (KJAX),"Jacksonville, FL",Albuquerque Intl Sunport (KABQ),"Albuquerque, NM",30.4943308,-81.6871496999999,35.0405314,-106.6097996,,Albuquerque Intl Sunport (KABQ)|Jacksonville Intl (KJAX),-90
2025-03-25,Eastern Air Express,B737,Albuquerque Intl Sunport (KABQ),"Albuquerque, NM",San Antonio Intl (KSAT),"San Antonio, TX",35.0405314,-106.6097996,29.5331282,-98.4705422,,Albuquerque Intl Sunport (KABQ)|San Antonio Intl (KSAT),90
2025-03-25,Eastern Air Express,B737,San Antonio Intl (KSAT),"San Antonio, TX",Miami Intl (KMIA),"Miami, FL",29.5331282,-98.4705422,25.7923496,-80.2823059,,Miami Intl (KMIA)|San Antonio Intl (KSAT),90
2025-03-25,Eastern Air Express,B733,Valley Intl (KHRL),"Harlingen, TX",El Paso Intl (KELP),"El Paso, TX",26.2234764,-97.6623631,31.8058228,-106.3705379,,El Paso Intl (KELP)|Valley Intl (KHRL),-90
2025-03-25,Eastern Air Express,B733,El Paso Intl (KELP),"El Paso, TX",San Diego Intl (KSAN),"San Diego, CA",31.8058228,-106.3705379,32.7328907,-117.1897122,,El Paso Intl (KELP)|San Diego Intl (KSAN),-90
2025-03-25,Eastern Air Express,B733,San Diego Intl (KSAN),"San Diego, CA",Valley Intl (KHRL),"Harlingen, TX",32.7328907,-117.1897122,26.2234764,-97.6623631,,San Diego Intl (KSAN)|Valley Intl (KHRL),90
2025-03-24,Eastern Air Express,B737,Miami Intl (KMIA),"Miami, FL",Jacksonville Intl (KJAX),"Jacksonville, FL",25.7923496,-80.2823059,30.4943308,-81.6871496999999,,Jacksonville Intl (KJAX)|Miami Intl (KMIA),-90
2025-03-24,Eastern Air Express,B737,Jacksonville Intl (KJAX),"Jacksonville, FL",Albuquerque Intl Sunport (KABQ),"Albuquerque, NM",30.4943308,-81.6871496999999,35.0405314,-106.6097996,,Albuquerque Intl Sunport (KABQ)|Jacksonville Intl (KJAX),-90
2025-03-24,Eastern Air Express,B737,San Antonio Intl (KSAT),"San Antonio, TX",Miami Intl (KMIA),"Miami, FL",29.5331282,-98.4705422,25.7923496,-80.2823059,,Miami Intl (KMIA)|San Antonio Intl (KSAT),90
2025-03-24,Eastern Air Express,B737,Albuquerque Intl Sunport (KABQ),"Albuquerque, NM",San Antonio Intl (KSAT),"San Antonio, TX",35.0405314,-106.6097996,29.5331282,-98.4705422,,Albuquerque Intl Sunport (KABQ)|San Antonio Intl (KSAT),90
2025-03-24,GlobalX,A321,Abilene Rgnl (KABI),"Abilene, TX",Boeing Field Intl (KBFI),"Seattle, WA",32.4118941,-99.6800464,47.5369043,-122.3038555,,Abilene Rgnl (KABI)|Boeing Field Intl (KBFI),-90
2025-03-24,GlobalX,A321,Phoenix-Mesa Gateway (KIWA),"Phoenix, AZ",Abilene Rgnl (KABI),"Abilene, TX",33.3089787,-111.6559353,32.4118941,-99.6800464,,Abilene Rgnl (KABI)|Phoenix-Mesa Gateway (KIWA),90
2025-03-24,GlobalX,A321,Valley Intl (KHRL),"Harlingen, TX",Alexandria Intl (KAEX),"Alexandria, LA",26.2234764,-97.6623631,31.3274006,-92.5451921,,Alexandria Intl (KAEX)|Valley Intl (KHRL),90
2025-03-24,GlobalX,A321,Alexandria Intl (KAEX),"Alexandria, LA",Columbus (KCSG),"Columbus, GA",31.3274006,-92.5451921,32.5173373,-84.9357844,,Alexandria Intl (KAEX)|Columbus (KCSG),90
2025-03-24,GlobalX,A321,Columbus (KCSG),"Columbus, GA",Valley Intl (KHRL),"Harlingen, TX",32.5173373,-84.9357844,26.2234764,-97.6623631,,Columbus (KCSG)|Valley Intl (KHRL),-90
2025-03-24,GlobalX,A320,Alexandria Intl (KAEX),"Alexandria, LA",Valley Intl (KHRL),"Harlingen, TX",31.3274006,-92.5451921,26.2234764,-97.6623631,,Alexandria Intl (KAEX)|Valley Intl (KHRL),-90
2025-03-24,GlobalX,A320,Valley Intl (KHRL),"Harlingen, TX",Richmond Intl (KRIC),"Richmond, VA",26.2234764,-97.6623631,37.5105562,-77.3266991,,Richmond Intl (KRIC)|Valley Intl (KHRL),90
2025-03-24,GlobalX,A320,Richmond Intl (KRIC),"Richmond, VA",Alexandria Intl (KAEX),"Alexandria, LA",37.5105562,-77.3266991,31.3274006,-92.5451921,,Alexandria Intl (KAEX)|Richmond Intl (KRIC),-90
2025-03-24,Eastern Air Express,B738,Miami Intl (KMIA),"Miami, FL",San Diego Intl (KSAN),"San Diego, CA",25.7923496,-80.2823059,32.7328907,-117.1897122,,Miami Intl (KMIA)|San Diego Intl (KSAN),-90
2025-03-24,Eastern Air Express,B738,Phoenix-Mesa Gateway (KIWA),"Phoenix, AZ",Miami Intl (KMIA),"Miami, FL",33.3089787,-111.6559353,25.7923496,-80.2823059,,Miami Intl (KMIA)|Phoenix-Mesa Gateway (KIWA),90
2025-03-24,Eastern Air Express,B738,San Diego Intl (KSAN),"San Diego, CA",Phoenix-Mesa Gateway (KIWA),"Phoenix, AZ",32.7328907,-117.1897122,33.3089787,-111.6559353,,Phoenix-Mesa Gateway (KIWA)|San Diego Intl (KSAN),90
2025-03-24,Eastern Air Express,B737,Albuquerque Intl Sunport (KABQ),"Albuquerque, NM",San Antonio Intl (KSAT),"San Antonio, TX",35.0405314,-106.6097996,29.5331282,-98.4705422,,Albuquerque Intl Sunport (KABQ)|San Antonio Intl (KSAT),90
2025-03-23,GlobalX,A321,Youngstown/Warren Rgnl (KYNG),"Youngstown, OH",El Paso Intl (KELP),"El Paso, TX",41.0997678,-80.6477199999999,31.8058228,-106.3705379,,El Paso Intl (KELP)|Youngstown/Warren Rgnl (KYNG),-90
2025-03-23,GlobalX,A321,El Paso Intl (KELP),"El Paso, TX",Alexandria Intl (KAEX),"Alexandria, LA",31.8058228,-106.3705379,31.3274006,-92.5451921,,Alexandria Intl (KAEX)|El Paso Intl (KELP),90
2025-03-23,GlobalX,A321,Alexandria Intl (KAEX),"Alexandria, LA",Jacksonville Intl (KJAX),"Jacksonville, FL",31.3274006,-92.5451921,30.4943308,-81.6871496999999,,Alexandria Intl (KAEX)|Jacksonville Intl (KJAX),90
2025-03-23,GlobalX,A321,Jacksonville Intl (KJAX),"Jacksonville, FL",Youngstown/Warren Rgnl (KYNG),"Youngstown, OH",30.4943308,-81.6871496999999,41.0997678,-80.6477199999999,,Jacksonville Intl (KJAX)|Youngstown/Warren Rgnl (KYNG),90
2025-03-23,GlobalX,A320,San Antonio Intl (KSAT),"San Antonio, TX",Valley Intl (KHRL),"Harlingen, TX",29.5331282,-98.4705422,26.2234764,-97.6623631,,San Antonio Intl (KSAT)|Valley Intl (KHRL),90
2025-03-23,Eastern Air Express,B737,Jacksonville Intl (KJAX),"Jacksonville, FL",Albuquerque Intl Sunport (KABQ),"Albuquerque, NM",30.4943308,-81.6871496999999,35.0405314,-106.6097996,,Albuquerque Intl Sunport (KABQ)|Jacksonville Intl (KJAX),-90
2025-03-23,Eastern Air Express,B737,San Antonio Intl (KSAT),"San Antonio, TX",Miami Intl (KMIA),"Miami, FL",29.5331282,-98.4705422,25.7923496,-80.2823059,,Miami Intl (KMIA)|San Antonio Intl (KSAT),90
2025-03-23,Eastern Air Express,B737,Miami Intl (KMIA),"Miami, FL",Jacksonville Intl (KJAX),"Jacksonville, FL",25.7923496,-80.2823059,30.4943308,-81.6871496999999,,Jacksonville Intl (KJAX)|Miami Intl (KMIA),-90
2025-03-23,Eastern Air Express,B737,Jacksonville Intl (KJAX),"Jacksonville, FL",Albuquerque Intl Sunport (KABQ),"Albuquerque, NM",30.4943308,-81.6871496999999,35.0405314,-106.6097996,,Albuquerque Intl Sunport (KABQ)|Jacksonville Intl (KJAX),-90
2025-03-23,Eastern Air Express,B737,San Antonio Intl (KSAT),"San Antonio, TX",Miami Intl (KMIA),"Miami, FL",29.5331282,-98.4705422,25.7923496,-80.2823059,,Miami Intl (KMIA)|San Antonio Intl (KSAT),90
2025-03-23,Eastern Air Express,B737,Miami Intl (KMIA),"Miami, FL",Jacksonville Intl (KJAX),"Jacksonville, FL",25.7923496,-80.2823059,30.4943308,-81.6871496999999,,Jacksonville Intl (KJAX)|Miami Intl (KMIA),-90
2025-03-23,GlobalX,A320,El Paso Intl (KELP),"El Paso, TX",Valley Intl (KHRL),"Harlingen, TX",31.8058228,-106.3705379,26.2234764,-97.6623631,,El Paso Intl (KELP)|Valley Intl (KHRL),90
2025-03-23,GlobalX,A320,Valley Intl (KHRL),"Harlingen, TX",San Diego Intl (KSAN),"San Diego, CA",26.2234764,-97.6623631,32.7328907,-117.1897122,,San Diego Intl (KSAN)|Valley Intl (KHRL),-90
2025-03-23,GlobalX,A320,San Diego Intl (KSAN),"San Diego, CA",El Paso Intl (KELP),"El Paso, TX",32.7328907,-117.1897122,31.8058228,-106.3705379,,El Paso Intl (KELP)|San Diego Intl (KSAN),90
2025-03-22,GlobalX,A321,Jacksonville Intl (KJAX),"Jacksonville, FL",Valley Intl (KHRL),"Harlingen, TX",30.4943308,-81.6871496999999,26.2234764,-97.6623631,,Jacksonville Intl (KJAX)|Valley Intl (KHRL),-90
2025-03-22,GlobalX,A321,Valley Intl (KHRL),"Harlingen, TX",Alexandria Intl (KAEX),"Alexandria, LA",26.2234764,-97.6623631,31.3274006,-92.5451921,,Alexandria Intl (KAEX)|Valley Intl (KHRL),90
2025-03-22,GlobalX,A321,Alexandria Intl (KAEX),"Alexandria, LA",Miami Intl (KMIA),"Miami, FL",31.3274006,-92.5451921,25.7923496,-80.2823059,,Alexandria Intl (KAEX)|Miami Intl (KMIA),90
2025-03-22,GlobalX,A321,Miami Intl (KMIA),"Miami, FL",Jacksonville Intl (KJAX),"Jacksonville, FL",25.7923496,-80.2823059,30.4943308,-81.6871496999999,,Jacksonville Intl (KJAX)|Miami Intl (KMIA),-90
2025-03-22,GlobalX,A320,Laurence G Hanscom Fld (KBED),"Bedford, MA",Buffalo Niagara Intl (KBUF),"Buffalo, NY",42.4615318,-71.2913117,42.9394052,-78.7335011999999,,Buffalo Niagara Intl (KBUF)|Laurence G Hanscom Fld (KBED),-90
2025-03-22,GlobalX,A320,Buffalo Niagara Intl (KBUF),"Buffalo, NY",San Antonio Intl (KSAT),"San Antonio, TX",42.9394052,-78.7335011999999,29.5331282,-98.4705422,,Buffalo Niagara Intl (KBUF)|San Antonio Intl (KSAT),-90
2025-03-22,GlobalX,A320,Alexandria Intl (KAEX),"Alexandria, LA",Newark Liberty Intl (KEWR),"Newark, NJ",31.3274006,-92.5451921,40.6884837,-74.1768635999999,,Alexandria Intl (KAEX)|Newark Liberty Intl (KEWR),90
2025-03-22,GlobalX,A320,San Antonio Intl (KSAT),"San Antonio, TX",Alexandria Intl (KAEX),"Alexandria, LA",29.5331282,-98.4705422,31.3274006,-92.5451921,,Alexandria Intl (KAEX)|San Antonio Intl (KSAT),90
2025-03-22,GlobalX,A320,Newark Liberty Intl (KEWR),"Newark, NJ",Laurence G Hanscom Fld (KBED),"Bedford, MA",40.6884837,-74.1768635999999,42.4615318,-71.2913117,,Laurence G Hanscom Fld (KBED)|Newark Liberty Intl (KEWR),90
2025-03-22,GlobalX,A320,Valley Intl (KHRL),"Harlingen, TX",Phoenix-Mesa Gateway (KIWA),"Phoenix, AZ",26.2234764,-97.6623631,33.3089787,-111.6559353,,Phoenix-Mesa Gateway (KIWA)|Valley Intl (KHRL),-90
2025-03-22,GlobalX,A320,Phoenix-Mesa Gateway (KIWA),"Phoenix, AZ",Denver Intl (KDEN),"Denver, CO",33.3089787,-111.6559353,39.8563486,-104.6764061,,Denver Intl (KDEN)|Phoenix-Mesa Gateway (KIWA),90
2025-03-22,GlobalX,A320,Denver Intl (KDEN),"Denver, CO",El Paso Intl (KELP),"El Paso, TX",39.8563486,-104.6764061,31.8058228,-106.3705379,,Denver Intl (KDEN)|El Paso Intl (KELP),-90
2025-03-22,GlobalX,A320,El Paso Intl (KELP),"El Paso, TX",San Antonio Intl (KSAT),"San Antonio, TX",31.8058228,-106.3705379,29.5331282,-98.4705422,,El Paso Intl (KELP)|San Antonio Intl (KSAT),90
2025-03-21,US Coast Guard,Unknown,Conroe/North Houston Rgnl (KCXO),"Houston, TX",El Paso Intl (KELP),"El Paso, TX",30.3496944999999,-95.4139893,31.8058228,-106.3705379,,Conroe/North Houston Rgnl (KCXO)|El Paso Intl (KELP),-90
2025-03-21,US Coast Guard,Unknown,El Paso Intl (KELP),"El Paso, TX",Conroe/North Houston Rgnl (KCXO),"Houston, TX",31.8058228,-106.3705379,30.3496944999999,-95.4139893,,Conroe/North Houston Rgnl (KCXO)|El Paso Intl (KELP),90
2025-03-21,GlobalX,A320,Reno/Tahoe Intl (KRNO),"Reno, NV",Salt Lake City Intl (KSLC),"Salt Lake City, UT",39.50641,-119.775752,40.7903145,-111.9771441,,Reno/Tahoe Intl (KRNO)|Salt Lake City Intl (KSLC),90
2025-03-21,GlobalX,A320,Salt Lake City Intl (KSLC),"Salt Lake City, UT",Harry Reid Intl (KLAS),"Las Vegas, NV",40.7903145,-111.9771441,36.0830907,-115.1482238,,Harry Reid Intl (KLAS)|Salt Lake City Intl (KSLC),-90
2025-03-21,GlobalX,A320,Harry Reid Intl (KLAS),"Las Vegas, NV",Phoenix-Mesa Gateway (KIWA),"Phoenix, AZ",36.0830907,-115.1482238,33.3089787,-111.6559353,,Harry Reid Intl (KLAS)|Phoenix-Mesa Gateway (KIWA),90
2025-03-21,GlobalX,A320,Phoenix-Mesa Gateway (KIWA),"Phoenix, AZ",So California Logistics (KVCV),"Victorville, CA",33.3089787,-111.6559353,34.5839839,-117.3787064,,Phoenix-Mesa Gateway (KIWA)|So California Logistics (KVCV),-90
2025-03-21,GlobalX,A320,So California Logistics (KVCV),"Victorville, CA",Reno/Tahoe Intl (KRNO),"Reno, NV",34.5839839,-117.3787064,39.50641,-119.775752,,Reno/Tahoe Intl (KRNO)|So California Logistics (KVCV),-90
2025-03-21,GlobalX,A321,NAS Guantanamo Bay (NBW / MUGM),"Guantanamo Bay, Cuba",Valley Intl (KHRL),"Harlingen, TX",19.9147787,-75.1497792999999,26.2234764,-97.6623631,"Laredo, TX → Guantanamo Bay, Cuba → Harlingen, TX → Phoenix, AZ",NAS Guantanamo Bay (NBW / MUGM)|Valley Intl (KHRL),-90
2025-03-21,GlobalX,A321,Valley Intl (KHRL),"Harlingen, TX",Phoenix-Mesa Gateway (KIWA),"Phoenix, AZ",26.2234764,-97.6623631,33.3089787,-111.6559353,"Laredo, TX → Guantanamo Bay, Cuba → Harlingen, TX → Phoenix, AZ",Phoenix-Mesa Gateway (KIWA)|Valley Intl (KHRL),-90
2025-03-21,GlobalX,A321,Laredo Intl (KLRD),"Laredo, TX",NAS Guantanamo Bay (NBW / MUGM),"Guantanamo Bay, Cuba",27.5430371,-99.4621495999999,19.9147787,-75.1497792999999,"Laredo, TX → Guantanamo Bay, Cuba → Harlingen, TX → Phoenix, AZ",Laredo Intl (KLRD)|NAS Guantanamo Bay (NBW / MUGM),90
2025-03-21,GlobalX,A320,Miami Intl (KMIA),"Miami, FL",Valley Intl (KHRL),"Harlingen, TX",25.7923496,-80.2823059,26.2234764,-97.6623631,,Miami Intl (KMIA)|Valley Intl (KHRL),-90
2025-03-21,GlobalX,A320,Valley Intl (KHRL),"Harlingen, TX",Alexandria Intl (KAEX),"Alexandria, LA",26.2234764,-97.6623631,31.3274006,-92.5451921,,Alexandria Intl (KAEX)|Valley Intl (KHRL),90
2025-03-21,GlobalX,A320,Alexandria Intl (KAEX),"Alexandria, LA",Miami Intl (KMIA),"Miami, FL",31.3274006,-92.5451921,25.7923496,-80.2823059,,Alexandria Intl (KAEX)|Miami Intl (KMIA),90
2025-03-21,GlobalX,A320,Gary/Chicago Intl (KGYY),"Gary, IN",Kansas City Intl (KMCI),"Kansas City, MO",41.6177392,-87.408428,39.3014091,-94.7104536,,Gary/Chicago Intl (KGYY)|Kansas City Intl (KMCI),-90
2025-03-21,GlobalX,A320,Kansas City Intl (KMCI),"Kansas City, MO",Alexandria Intl (KAEX),"Alexandria, LA",39.3014091,-94.7104536,31.3274006,-92.5451921,,Alexandria Intl (KAEX)|Kansas City Intl (KMCI),90
2025-03-21,GlobalX,A320,Valley Intl (KHRL),"Harlingen, TX",Buffalo Niagara Intl (KBUF),"Buffalo, NY",26.2234764,-97.6623631,42.9394052,-78.7335011999999,,Buffalo Niagara Intl (KBUF)|Valley Intl (KHRL),90
2025-03-21,GlobalX,A320,Alexandria Intl (KAEX),"Alexandria, LA",Valley Intl (KHRL),"Harlingen, TX",31.3274006,-92.5451921,26.2234764,-97.6623631,,Alexandria Intl (KAEX)|Valley Intl (KHRL),-90
2025-03-21,GlobalX,A320,Buffalo Niagara Intl (KBUF),"Buffalo, NY",Gary/Chicago Intl (KGYY),"Gary, IN",42.9394052,-78.7335011999999,41.6177392,-87.408428,,Buffalo Niagara Intl (KBUF)|Gary/Chicago Intl (KGYY),-90
2025-03-20,GlobalX,A321,Jacksonville Intl (KJAX),"Jacksonville, FL",Valley Intl (KHRL),"Harlingen, TX",30.4943308,-81.6871496999999,26.2234764,-97.6623631,,Jacksonville Intl (KJAX)|Valley Intl (KHRL),-90
2025-03-20,GlobalX,A321,Valley Intl (KHRL),"Harlingen, TX",Alexandria Intl (KAEX),"Alexandria, LA",26.2234764,-97.6623631,31.3274006,-92.5451921,,Alexandria Intl (KAEX)|Valley Intl (KHRL),90
2025-03-20,GlobalX,A321,Alexandria Intl (KAEX),"Alexandria, LA",Miami Intl (KMIA),"Miami, FL",31.3274006,-92.5451921,25.7923496,-80.2823059,,Alexandria Intl (KAEX)|Miami Intl (KMIA),90
2025-03-20,GlobalX,A321,Miami Intl (KMIA),"Miami, FL",Jacksonville Intl (KJAX),"Jacksonville, FL",25.7923496,-80.2823059,30.4943308,-81.6871496999999,,Jacksonville Intl (KJAX)|Miami Intl (KMIA),-90
2025-03-20,GlobalX,A320,Valley Intl (KHRL),"Harlingen, TX",Rafael Hernandez (BQN / TJBQ),"Aguadilla, Puerto Rico",26.2234764,-97.6623631,18.4953813,-67.1355779,,Rafael Hernandez (BQN / TJBQ)|Valley Intl (KHRL),90
2025-03-20,GlobalX,A320,El Paso Intl (KELP),"El Paso, TX",Valley Intl (KHRL),"Harlingen, TX",31.8058228,-106.3705379,26.2234764,-97.6623631,,El Paso Intl (KELP)|Valley Intl (KHRL),90
2025-03-20,GlobalX,A320,Rafael Hernandez (BQN / TJBQ),"Aguadilla, Puerto Rico",Miami Intl (KMIA),"Miami, FL",18.4953813,-67.1355779,25.7923496,-80.2823059,,Miami Intl (KMIA)|Rafael Hernandez (BQN / TJBQ),-90
2025-03-20,GlobalX,A320,Miami Intl (KMIA),"Miami, FL",El Paso Intl (KELP),"El Paso, TX",25.7923496,-80.2823059,31.8058228,-106.3705379,,El Paso Intl (KELP)|Miami Intl (KMIA),-90
2025-03-20,World Atlantic,MD83,El Paso Intl (KELP),"El Paso, TX",Valley Intl (KHRL),"Harlingen, TX",31.8058228,-106.3705379,26.2234764,-97.6623631,,El Paso Intl (KELP)|Valley Intl (KHRL),90
2025-03-20,World Atlantic,MD83,Valley Intl (KHRL),"Harlingen, TX",Miami Intl (KMIA),"Miami, FL",26.2234764,-97.6623631,25.7923496,-80.2823059,,Miami Intl (KMIA)|Valley Intl (KHRL),90
2025-03-20,World Atlantic,MD83,Valley Intl (KHRL),"Harlingen, TX",San Diego Intl (KSAN),"San Diego, CA",26.2234764,-97.6623631,32.7328907,-117.1897122,,San Diego Intl (KSAN)|Valley Intl (KHRL),-90
2025-03-20,World Atlantic,MD83,San Diego Intl (KSAN),"San Diego, CA",El Paso Intl (KELP),"El Paso, TX",32.7328907,-117.1897122,31.8058228,-106.3705379,,El Paso Intl (KELP)|San Diego Intl (KSAN),90
2025-03-20,GlobalX,A321,NAS Guantanamo Bay (NBW / MUGM),"Guantanamo Bay, Cuba",Miami Intl (KMIA),"Miami, FL",19.9147787,-75.1497792999999,25.7923496,-80.2823059,"El Paso, TX → Guantanamo Bay, Cuba → Miami, FL → El Paso, TX → Laredo, TX",Miami Intl (KMIA)|NAS Guantanamo Bay (NBW / MUGM),-90
